Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,Checking date type of Order Date,,,,,,,,,,,,,,,,,,,,,,
882,CA-2015-129098,10-09-2015,10/13/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0,8.3268,,TRUE,,,,,,,,,,,,,,,,,,,,,,
883,US-2017-123463,12/23/2017,12/23/2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312,,FALSE,,,,,,,,,,,,,,,,,,,,,,
884,CA-2016-165148,10/22/2016,10/24/2016,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.048,,FALSE,,,,,,,,,,,,,,,,,,,,,,
885,CA-2014-134061,4/29/2014,05-04-2014,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364,,FALSE,,,,,,,,,,,,,,,,,,,,,,
886,CA-2015-143602,4/25/2015,4/28/2015,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318,,FALSE,,,,,,,,,,,,,,,,,,,,,,
887,CA-2017-115364,6/26/2017,07-02-2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0,1.6752,,FALSE,,,,,,,,,,,,,,,,,,,,,,
888,CA-2017-150707,10/14/2017,10/19/2017,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534,,FALSE,,,,,,,,,,,,,,,,,,,,,,
889,CA-2014-104976,12-09-2014,12/16/2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0,16.9932,,TRUE,,,,,,,,,,,,,,,,,,,,,,
890,CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0,14.995,,FALSE,,,,,,,,,,,,,,,,,,,,,,
891,CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,,FALSE,,,,,,,,,,,,,,,,,,,,,,
892,CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0,2.043,,FALSE,,,,,,,,,,,,,,,,,,,,,,
893,CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0,5.4128,,FALSE,,,,,,,,,,,,,,,,,,,,,,
894,CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98,,FALSE,,,,,,,,,,,,,,,,,,,,,,
895,CA-2016-105494,11-10-2016,11-12-2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0,42.0714,,TRUE,,,,,,,,,,,,,,,,,,,,,,
896,CA-2016-105494,11-10-2016,11-12-2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,,TRUE,,,,,,,,,,,,,,,,,,,,,,
897,CA-2016-140634,10-03-2016,10-06-2016,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2,5.0856,,TRUE,,,,,,,,,,,,,,,,,,,,,,
898,CA-2014-144407,09-09-2014,9/15/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8,,TRUE,,,,,,,,,,,,,,,,,,,,,,
899,CA-2017-160983,10/29/2017,10/31/2017,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0,22.5408,,FALSE,,,,,,,,,,,,,,,,,,,,,,
900,US-2016-114622,04-10-2016,04-12-2016,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296,,TRUE,,,,,,,,,,,,,,,,,,,,,,
901,CA-2017-150959,11-11-2017,11/13/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393,,TRUE,,,,,,,,,,,,,,,,,,,,,,
902,CA-2017-150959,11-11-2017,11/13/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8,-32.088,,TRUE,,,,,,,,,,,,,,,,,,,,,,
903,CA-2017-132353,9/15/2017,9/17/2017,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.976,3,0.2,20.2485,,FALSE,,,,,,,,,,,,,,,,,,,,,,
904,CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,,TRUE,,,,,,,,,,,,,,,,,,,,,,
905,CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984,,TRUE,,,,,,,,,,,,,,,,,,,,,,
906,CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2,0,6.2208,,TRUE,,,,,,,,,,,,,,,,,,,,,,
907,CA-2017-143259,12/30/2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176,,FALSE,,,,,,,,,,,,,,,,,,,,,,
908,CA-2017-143259,12/30/2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,90.93,7,0,2.7279,,FALSE,,,,,,,,,,,,,,,,,,,,,,
909,CA-2017-143259,12/30/2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791,,FALSE,,,,,,,,,,,,,,,,,,,,,,
910,CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.946,,TRUE,,,,,,,,,,,,,,,,,,,,,,
911,CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.3754,,TRUE,,,,,,,,,,,,,,,,,,,,,,
912,CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474,,TRUE,,,,,,,,,,,,,,,,,,,,,,
913,CA-2015-133627,5/31/2015,06-07-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102,,FALSE,,,,,,,,,,,,,,,,,,,,,,
914,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.2454,,FALSE,,,,,,,,,,,,,,,,,,,,,,
915,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547,,FALSE,,,,,,,,,,,,,,,,,,,,,,
916,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562,,FALSE,,,,,,,,,,,,,,,,,,,,,,
917,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996,,FALSE,,,,,,,,,,,,,,,,,,,,,,
918,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,,FALSE,,,,,,,,,,,,,,,,,,,,,,
919,CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,,TRUE,,,,,,,,,,,,,,,,,,,,,,
920,CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812,,TRUE,,,,,,,,,,,,,,,,,,,,,,
921,CA-2014-138296,12-05-2014,12-12-2014,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768,,TRUE,,,,,,,,,,,,,,,,,,,,,,
922,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,0,34.9074,,TRUE,,,,,,,,,,,,,,,,,,,,,,
923,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0,10.5552,,TRUE,,,,,,,,,,,,,,,,,,,,,,
924,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848,,TRUE,,,,,,,,,,,,,,,,,,,,,,
925,CA-2016-149797,9/15/2016,9/20/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,,FALSE,,,,,,,,,,,,,,,,,,,,,,
926,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.552,3,0.2,5.4432,,FALSE,,,,,,,,,,,,,,,,,,,,,,
927,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252,5,0.2,53.55,,FALSE,,,,,,,,,,,,,,,,,,,,,,
928,CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.2,4,0,12.936,,TRUE,,,,,,,,,,,,,,,,,,,,,,
929,CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0,9.5172,,TRUE,,,,,,,,,,,,,,,,,,,,,,
930,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536,,FALSE,,,,,,,,,,,,,,,,,,,,,,
931,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3,0.2,21.3408,,FALSE,,,,,,,,,,,,,,,,,,,,,,
932,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.872,3,0.2,5.0286,,FALSE,,,,,,,,,,,,,,,,,,,,,,
933,CA-2017-114216,09-02-2017,09-06-2017,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,,TRUE,,,,,,,,,,,,,,,,,,,,,,
934,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,8,0.2,15.2064,,FALSE,,,,,,,,,,,,,,,,,,,,,,
935,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.718,6,0.7,-21.7932,,FALSE,,,,,,,,,,,,,,,,,,,,,,
936,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.552,3,0.2,5.4432,,FALSE,,,,,,,,,,,,,,,,,,,,,,
937,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772,,FALSE,,,,,,,,,,,,,,,,,,,,,,
938,US-2017-111745,11-05-2017,11-06-2017,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.3966,,TRUE,,,,,,,,,,,,,,,,,,,,,,
939,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0,6.2208,,FALSE,,,,,,,,,,,,,,,,,,,,,,
940,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0,34.9648,,FALSE,,,,,,,,,,,,,,,,,,,,,,
941,CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0,8.0464,,FALSE,,,,,,,,,,,,,,,,,,,,,,
942,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098,,FALSE,,,,,,,,,,,,,,,,,,,,,,
943,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852,,FALSE,,,,,,,,,,,,,,,,,,,,,,
944,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.4,5,0,15.552,,FALSE,,,,,,,,,,,,,,,,,,,,,,
945,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.5482,,FALSE,,,,,,,,,,,,,,,,,,,,,,
946,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91,,FALSE,,,,,,,,,,,,,,,,,,,,,,
947,US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458,,FALSE,,,,,,,,,,,,,,,,,,,,,,
948,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122,,FALSE,,,,,,,,,,,,,,,,,,,,,,
949,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424,,FALSE,,,,,,,,,,,,,,,,,,,,,,
950,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596,,FALSE,,,,,,,,,,,,,,,,,,,,,,
951,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552,3,0.2,5.4432,,FALSE,,,,,,,,,,,,,,,,,,,,,,
952,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,,FALSE,,,,,,,,,,,,,,,,,,,,,,
953,CA-2017-131156,04-03-2017,04-07-2017,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.472,4,0.2,7.6416,,TRUE,,,,,,,,,,,,,,,,,,,,,,
954,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,,FALSE,,,,,,,,,,,,,,,,,,,,,,
955,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596,,FALSE,,,,,,,,,,,,,,,,,,,,,,
956,CA-2017-119305,11/30/2017,12-04-2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0,43.45,,FALSE,,,,,,,,,,,,,,,,,,,,,,
957,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893,,FALSE,,,,,,,,,,,,,,,,,,,,,,
958,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2,0.7,-3.168,,FALSE,,,,,,,,,,,,,,,,,,,,,,
959,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376,,FALSE,,,,,,,,,,,,,,,,,,,,,,
960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196,,FALSE,,,,,,,,,,,,,,,,,,,,,,
961,CA-2017-152142,11/14/2017,11/19/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,,FALSE,,,,,,,,,,,,,,,,,,,,,,
962,CA-2015-160059,11/27/2015,12-01-2015,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.0576,,FALSE,,,,,,,,,,,,,,,,,,,,,,
963,CA-2016-120859,09-01-2016,09-04-2016,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94,,TRUE,,,,,,,,,,,,,,,,,,,,,,
964,CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,,FALSE,,,,,,,,,,,,,,,,,,,,,,
